Date,windspeed,Avera M5000-116 OFF power at a hub height of 90.0 m (kW),114.0 turbines for Avera M5000-116 OFF power at a hub height of 90.0 m (MW)
2000-01-01 00:00:00,8.761808569031114,3160.1136,360.25295040000003
2000-01-01 01:00:00,8.815481143279898,3223.1632,367.44060479999996
2000-01-01 02:00:00,9.102641504571631,3560.3712,405.8823168
2000-01-01 03:00:00,9.18491220879041,3665.3144,417.8458416
2000-01-01 04:00:00,9.245437778556528,3748.712,427.353168
2000-01-01 05:00:00,9.454399682662638,4036.3136,460.1397504
2000-01-01 06:00:00,9.58083771491512,4208.408,479.75851200000005
2000-01-01 07:00:00,9.922660121704665,4649.2144,530.0104416
2000-01-01 08:00:00,10.248376886401047,4853.7728,553.3300992
2000-01-01 09:00:00,10.297226936854866,4878.3094,556.1272716
2000-01-01 10:00:00,10.331419565806193,4895.531,558.0905339999999
2000-01-01 11:00:00,10.794117623667269,4997.915,569.76231
2000-01-01 12:00:00,11.213867556298776,5000.0,570.0
2000-01-01 13:00:00,11.264952033584269,5000.0,570.0
2000-01-01 14:00:00,11.261042827110009,5000.0,570.0
2000-01-01 15:00:00,11.291934811289456,5000.0,570.0
2000-01-01 16:00:00,11.344250290743474,5000.0,570.0
2000-01-01 17:00:00,11.356298245643494,5000.0,570.0
2000-01-01 18:00:00,11.219544573621672,5000.0,570.0
2000-01-01 19:00:00,11.064064660049176,5000.0,570.0
2000-01-01 20:00:00,10.880232020532649,5000.0,570.0
2000-01-01 21:00:00,10.433942964241528,4932.92,562.35288
2000-01-01 22:00:00,9.970465466551321,4710.8544,537.0374016
2000-01-01 23:00:00,9.640768342791826,4285.6992,488.5697088
2000-01-02 00:00:00,9.410874201671891,3976.368,453.305952
2000-01-02 01:00:00,9.175161871355252,3651.9296,416.3199744
2000-01-02 02:00:00,9.02823868031984,3472.9216,395.9130624
2000-01-02 03:00:00,9.154805882302126,3623.9016,413.1247824
2000-01-02 04:00:00,9.305504714932589,3831.3088,436.7692032
2000-01-02 05:00:00,9.457573268908906,4040.6608,460.6353312
2000-01-02 06:00:00,9.566481012881002,4189.8624,477.6443136
2000-01-02 07:00:00,9.745705166058546,4420.9856,503.9923584
2000-01-02 08:00:00,9.84293443022181,4546.4096,518.2906944
2000-01-02 09:00:00,9.71064176202958,4375.7472,498.8351808
2000-01-02 10:00:00,9.550937936556476,4169.132,475.28104799999994
