Date,windspeed,MHI Vestas V164/9500 OFF power at a hub height of 105.0 m (kW),71.0 turbines for MHI Vestas V164/9500 OFF power at a hub height of 105.0 m (MW)
2000-03-13 21:00:00,5.878000241727756,2197.832,156.04607199999998
2000-03-13 22:00:00,5.8345049062990615,2140.7,151.98969999999997
2000-03-13 23:00:00,5.808902384442817,2107.004,149.59728399999997
2000-03-14 00:00:00,5.891349765096644,2215.436,157.29595600000002
2000-03-14 01:00:00,6.000768357027498,2359.292,167.50973199999999
2000-03-14 02:00:00,6.105343661370286,2496.776,177.271096
2000-03-14 03:00:00,6.283348219854053,2734.6834,194.1625214
2000-03-14 04:00:00,6.4592002991107735,2971.3674,210.9670854
2000-03-14 05:00:00,6.501750784486731,3028.6582,215.0347322
2000-03-14 06:00:00,6.555680124041162,3101.3224,220.19389040000002
2000-03-14 07:00:00,6.7040329722689735,3335.842,236.844782
2000-03-14 08:00:00,6.921025035781213,3684.9822,261.6337362
2000-03-14 09:00:00,7.144765434119872,4044.7,287.1737
2000-03-14 10:00:00,7.402446139329678,4460.2624,316.6786304
2000-03-14 11:00:00,7.639040604559415,4878.4384,346.3691264
2000-03-14 12:00:00,7.773588101208465,5116.276,363.25559599999997
2000-03-14 13:00:00,7.8876329551848885,5318.628,377.622588
2000-03-14 14:00:00,7.814078994767057,5187.812,368.334652
2000-03-14 15:00:00,7.566338205962307,4749.9364,337.24548439999995
2000-03-14 16:00:00,7.1471791098255375,4048.528,287.445488
2000-03-14 17:00:00,6.565849719697384,3115.0368,221.1676128
2000-03-14 18:00:00,6.398424093029589,2889.5234,205.1561614
2000-03-14 19:00:00,6.563487636220953,3111.8294,220.9398874
2000-03-14 20:00:00,6.753158288251162,3414.8976,242.4577296
2000-03-14 21:00:00,6.91664595257358,3677.9756,261.1362676
2000-03-14 22:00:00,6.772167774780807,3445.4358,244.6259418
2000-03-14 23:00:00,6.657972492524589,3261.6778,231.5791238
2000-03-15 00:00:00,6.5917837524034155,3155.1246,224.01384660000002
2000-03-15 01:00:00,6.570453137931406,3121.2304,221.6073584
2000-03-15 02:00:00,6.668114062914706,3277.9384,232.73362640000002
2000-03-15 03:00:00,6.629571528756951,3215.9366,228.3314986
2000-03-15 04:00:00,6.532932366759847,3070.6862,218.01872020000002
2000-03-15 05:00:00,6.414758628781844,2911.5328,206.71882879999998
2000-03-15 06:00:00,6.355341393940924,2831.569,201.041399
