Date,windspeed,MHI Vestas V164/8000 OFF power at a hub height of 105.0 m (kW),101.0 turbines for MHI Vestas V164/8000 OFF power at a hub height of 105.0 m (MW)
2000-01-01 00:00:00,7.840050951617965,4769.898,481.759698
2000-01-01 01:00:00,7.946272748875784,5005.224,505.527624
2000-01-01 02:00:00,8.047407544673389,5229.266,528.155866
2000-01-01 03:00:00,8.063837967674031,5265.666,531.8322660000001
2000-01-01 04:00:00,8.214980618348816,5600.474,565.6478740000001
2000-01-01 05:00:00,8.4063389172562,5968.456,602.8140559999999
2000-01-01 06:00:00,8.488209267906235,6125.982,618.724182
2000-01-01 07:00:00,8.817154922402649,6758.614,682.620014
2000-01-01 08:00:00,9.133507348756991,7279.456,735.225056
2000-01-01 09:00:00,9.092042569447027,7237.036,730.940636
2000-01-01 10:00:00,9.29165995581478,7441.156,751.5567560000001
2000-01-01 11:00:00,9.91311181768666,7773.59,785.1325899999999
2000-01-01 12:00:00,10.239232199673637,7912.54,799.16654
2000-01-01 13:00:00,10.24814552163375,7916.355,799.5518549999999
2000-01-01 14:00:00,10.129096801390675,7865.64,794.4296400000001
2000-01-01 15:00:00,9.997276158980457,7809.465,788.755965
2000-01-01 16:00:00,9.936350960280603,7783.495,786.132995
2000-01-01 17:00:00,9.946652857046663,7787.905,786.578405
2000-01-01 18:00:00,9.75834018749658,7713.7,779.0836999999999
2000-01-01 19:00:00,9.552744155801783,7638.64,771.50264
2000-01-01 20:00:00,9.281459134451898,7430.74,750.50474
2000-01-01 21:00:00,8.798679054220178,6723.064,679.0294640000001
2000-01-01 22:00:00,8.628299725746889,6395.372,645.932572
2000-01-01 23:00:00,8.513625716231022,6174.804,623.655204
2000-01-02 00:00:00,8.354420412047821,5868.6,592.7286000000001
2000-01-02 01:00:00,8.130829695563552,5413.996,546.8135960000001
2000-01-02 02:00:00,8.082320739252085,5306.616,535.968216
2000-01-02 03:00:00,8.212099818540546,5594.176,565.011776
2000-01-02 04:00:00,8.299019049370328,5762.108,581.9729080000001
2000-01-02 05:00:00,8.463219382479227,6077.95,613.87295
2000-01-02 06:00:00,8.629974872899624,6398.69,646.2676899999999
2000-01-02 07:00:00,8.832592348168069,6788.318,685.620118
2000-01-02 08:00:00,8.811913108963774,6748.502,681.598702
2000-01-02 09:00:00,8.670638442006315,6476.9,654.1668999999999
2000-01-02 10:00:00,8.511478458272785,6170.696,623.240296
2000-01-02 11:00:00,8.505990873514508,6160.11,622.17111
2000-01-02 12:00:00,8.572408937908335,6287.932,635.081132
2000-01-02 13:00:00,8.722816451505878,6577.23,664.3002299999999
2000-01-02 14:00:00,8.619853600009822,6379.098,644.288898
2000-01-02 15:00:00,8.555478032221883,6255.384,631.793784
2000-01-02 16:00:00,8.663424144608287,6462.996,652.762596
2000-01-02 17:00:00,8.856439114601699,6834.138,690.247938
2000-01-02 18:00:00,9.065241126011015,7209.652,728.174852
2000-01-02 19:00:00,8.990617583242496,7092.31,716.3233100000001
2000-01-02 20:00:00,8.77461018147982,6676.77,674.35377
2000-01-02 21:00:00,8.811304208883831,6747.396,681.486996
2000-01-02 22:00:00,9.022408271753918,7153.456,722.499056
2000-01-02 23:00:00,9.430965493819167,7583.62,765.94562
2000-01-03 00:00:00,9.886253176436798,7762.18,783.98018
2000-01-03 01:00:00,10.514824103777725,7969.985,804.968485
2000-01-03 02:00:00,11.003112944811239,8000.0,808.0
2000-01-03 03:00:00,11.296258860481132,8000.0,808.0
2000-01-03 04:00:00,11.259734293708238,8000.0,808.0
2000-01-03 05:00:00,10.627130658487976,7990.49,807.03949
2000-01-03 06:00:00,9.775907783542278,7720.12,779.73212
2000-01-03 07:00:00,9.643757912785672,7671.88,774.85988
2000-01-03 08:00:00,9.791092991398912,7725.67,780.29267
2000-01-03 09:00:00,9.820115078260852,7736.26,781.36226
2000-01-03 10:00:00,9.750880240078713,7711.0,778.811
2000-01-03 11:00:00,9.752997854469289,7711.75,778.88675
2000-01-03 12:00:00,9.625848753786926,7665.34,774.19934
2000-01-03 13:00:00,9.470994269850527,7608.76,768.48476
2000-01-03 14:00:00,9.320494186381405,7470.64,754.53464
2000-01-03 15:00:00,9.11708141848423,7262.656,733.528256
2000-01-03 16:00:00,8.94273163622681,7000.196,707.0197959999999
2000-01-03 17:00:00,8.804504254654084,6734.282,680.162482
2000-01-03 18:00:00,8.514722169478887,6177.016,623.878616
2000-01-03 19:00:00,8.304416063161389,5772.378,583.010178
2000-01-03 20:00:00,8.111173483293587,5370.498,542.420298
2000-01-03 21:00:00,7.846759215208325,4784.64,483.24864
2000-01-03 22:00:00,7.604862814269066,4248.832,429.132032
2000-01-03 23:00:00,7.377399218811151,3753.366,379.089966
2000-01-04 00:00:00,7.11005720341705,3304.176,333.72177600000003
