Date,windspeed,Enercon E126/7580 OFF power at a hub height of 135.0 m (kW),30.0 turbines for Enercon E126/7580 OFF power at a hub height of 135.0 m (MW)
2000-01-01 00:00:00,8.761808569031114,4709.06,141.2718
2000-01-01 01:00:00,8.815481143279898,4780.88,143.4264
2000-01-01 02:00:00,9.102641504571631,5118.916,153.56748000000002
2000-01-01 03:00:00,9.18491220879041,5212.756,156.38268000000002
2000-01-01 04:00:00,9.245437778556528,5281.848,158.45544
2000-01-01 05:00:00,9.454399682662638,5511.168,165.33504
2000-01-01 06:00:00,9.58083771491512,5649.24,169.47719999999998
2000-01-01 07:00:00,9.922660121704665,5988.315,179.64944999999997
2000-01-01 08:00:00,10.248376886401047,6290.928,188.72784
2000-01-01 09:00:00,10.297226936854866,6335.166,190.05498
2000-01-01 10:00:00,10.331419565806193,6366.118,190.98354
2000-01-01 11:00:00,10.794117623667269,6710.924,201.32772
2000-01-01 12:00:00,11.213867556298776,6959.244,208.77731999999997
2000-01-01 13:00:00,11.264952033584269,6988.362,209.65086000000002
2000-01-01 14:00:00,11.261042827110009,6986.154,209.58462000000003
2000-01-01 15:00:00,11.291934811289456,7003.198,210.09594
2000-01-01 16:00:00,11.344250290743474,7028.509,210.85527
2000-01-01 17:00:00,11.356298245643494,7034.32,211.0296
2000-01-01 18:00:00,11.219544573621672,6962.464,208.87391999999997
2000-01-01 19:00:00,11.064064660049176,6873.73,206.21189999999999
2000-01-01 20:00:00,10.880232020532649,6768.65,203.0595
2000-01-01 21:00:00,10.433942964241528,6458.974,193.76922
2000-01-01 22:00:00,9.970465466551321,6034.053,181.02159
2000-01-01 23:00:00,9.640768342791826,5714.624,171.43872
2000-01-02 00:00:00,9.410874201671891,5463.736,163.91207999999997
2000-01-02 01:00:00,9.175161871355252,5201.624,156.04872
2000-01-02 02:00:00,9.02823868031984,5034.0,151.02
2000-01-02 03:00:00,9.154805882302126,5178.44,155.3532
2000-01-02 04:00:00,9.305504714932589,5348.632,160.45896
2000-01-02 05:00:00,9.457573268908906,5514.688,165.44064
2000-01-02 06:00:00,9.566481012881002,5633.576,169.00728
2000-01-02 07:00:00,9.745705166058546,5819.3,174.579
2000-01-02 08:00:00,9.84293443022181,5912.162,177.36486000000002
2000-01-02 09:00:00,9.71064176202958,5785.805,173.57415000000003
