Date,windspeed,MHI Vestas V164/9500 OFF power at a hub height of 105.0 m (kW),60.0 turbines for MHI Vestas V164/9500 OFF power at a hub height of 105.0 m (MW)
2000-01-01 00:00:00,7.543617177119647,4709.716,282.58296
2000-01-01 01:00:00,7.586928837543746,4786.2364,287.174184
2000-01-01 02:00:00,7.6761700641670565,4944.0688,296.644128
2000-01-01 03:00:00,7.711909700647634,5007.2308,300.433848
2000-01-01 04:00:00,7.669341996107019,4932.0172,295.921032
2000-01-01 05:00:00,7.635644341722269,4872.34,292.34040000000005
2000-01-01 06:00:00,7.789951284404753,5145.1708,308.71024800000004
2000-01-01 07:00:00,8.046433261242022,5600.846,336.05075999999997
2000-01-01 08:00:00,8.471167938230497,6336.94,380.21639999999996
2000-01-01 09:00:00,8.84553394046201,6974.5242,418.471452
2000-01-01 10:00:00,9.25937543287593,7658.0552,459.48331199999996
2000-01-01 11:00:00,9.557807404618364,8132.9418,487.97650799999997
2000-01-01 12:00:00,9.537623785819612,8101.5328,486.091968
2000-01-01 13:00:00,9.495776358788806,8036.1508,482.16904800000003
2000-01-01 14:00:00,9.64456204684609,8268.321,496.09926
2000-01-01 15:00:00,9.583107038796543,8172.4274,490.345644
2000-01-01 16:00:00,9.317365326800042,7751.3884,465.083304
2000-01-01 17:00:00,9.1705581052313,7515.147,450.90882
2000-01-01 18:00:00,9.04308132361382,7309.9726,438.598356
2000-01-01 19:00:00,9.004919197624332,7245.7362,434.74417200000005
2000-01-01 20:00:00,8.999978965369099,7237.3482,434.240892
2000-01-01 21:00:00,8.766186830444003,6839.4774,410.36864399999996
2000-01-01 22:00:00,8.455615884401974,6310.48,378.6288
2000-01-01 23:00:00,8.218721409330934,5906.72,354.4032
2000-01-02 00:00:00,7.934143771473924,5401.264,324.07584
2000-01-02 01:00:00,7.607800258730358,4823.1172,289.38703200000003
2000-01-02 02:00:00,7.311988845583277,4313.32,258.7992
2000-01-02 03:00:00,7.280547085520941,4262.896,255.77375999999998
2000-01-02 04:00:00,7.4480556598335985,4540.8484,272.450904
2000-01-02 05:00:00,7.612453357328919,4831.3936,289.883616
2000-01-02 06:00:00,7.800020702426265,5162.8852,309.77311199999997
2000-01-02 07:00:00,8.105657725717592,5706.112,342.36672000000004
2000-01-02 08:00:00,8.221953227997709,5912.32,354.7391999999999
2000-01-02 09:00:00,8.117108734415233,5726.406,343.58436
2000-01-02 10:00:00,8.088249870727294,5675.16,340.5096
2000-01-02 11:00:00,7.969857953452272,5464.774,327.88644
2000-01-02 12:00:00,7.673172618909287,4938.6964,296.321784
2000-01-02 13:00:00,7.310952752666973,4311.736,258.70416
2000-01-02 14:00:00,6.9066172311219685,3661.8472,219.71083199999998
2000-01-02 15:00:00,6.679002158437044,3295.521,197.73126000000002
2000-01-02 16:00:00,6.8489723860476674,3569.0428,214.142568
2000-01-02 17:00:00,7.094504963325807,3963.916,237.83496000000002
2000-01-02 18:00:00,7.429205358504769,4507.4524,270.44714400000004
2000-01-02 19:00:00,7.8803830344531605,5305.78,318.3468
2000-01-02 20:00:00,8.489410888124025,6368.02,382.0812
2000-01-02 21:00:00,8.599804782666274,6556.18,393.37080000000003
2000-01-02 22:00:00,8.389826153187162,6198.34,371.90040000000005
2000-01-02 23:00:00,8.355962089911728,6140.66,368.4396
2000-01-03 00:00:00,8.784059325758085,6869.814,412.18884
2000-01-03 01:00:00,8.999178191273037,7235.9502,434.157012
2000-01-03 02:00:00,9.064246319724672,7344.0802,440.64481200000006
2000-01-03 03:00:00,9.162789951693236,7502.7202,450.163212
2000-01-03 04:00:00,9.330367802800238,7772.4082,466.34449199999995
2000-01-03 05:00:00,9.459246863707461,7979.1018,478.746108
2000-01-03 06:00:00,9.32904701591576,7770.293,466.21757999999994
2000-01-03 07:00:00,9.27423880674266,7681.9834,460.91900400000003
2000-01-03 08:00:00,9.117574770118331,7429.878,445.79268
2000-01-03 09:00:00,8.844017132817996,6971.868,418.31208000000004
2000-01-03 10:00:00,8.469541341924737,6334.28,380.0568
2000-01-03 11:00:00,8.259765589341182,5976.72,358.6032
2000-01-03 12:00:00,8.235672712803508,5935.7,356.142
2000-01-03 13:00:00,8.209555332074036,5890.802,353.44812
2000-01-03 14:00:00,7.973922066337066,5471.928,328.31568
2000-01-03 15:00:00,7.8852384453397635,5314.394,318.86364000000003
2000-01-03 16:00:00,7.951406063469645,5431.924,325.91544
2000-01-03 17:00:00,7.934830758453036,5402.432,324.14592
2000-01-03 18:00:00,7.8968219926493335,5334.98,320.0988
2000-01-03 19:00:00,7.776794048115167,5121.9388,307.316328
2000-01-03 20:00:00,7.522230760544765,4671.964,280.31784
2000-01-03 21:00:00,7.209450100403639,4148.584,248.91503999999998
2000-01-03 22:00:00,6.99084697223442,3797.332,227.83991999999998
2000-01-03 23:00:00,6.765442102726603,3434.5954,206.075724
2000-01-04 00:00:00,6.591781970215397,3155.1246,189.307476
2000-01-04 01:00:00,6.383636622125717,2869.6154,172.17692399999999
2000-01-04 02:00:00,6.185399061807822,2602.7376,156.164256
2000-01-04 03:00:00,5.922924049034079,2256.908,135.41447999999997
2000-01-04 04:00:00,5.843374444929022,2152.364,129.14184
2000-01-04 05:00:00,5.800859679477178,2096.42,125.78520000000002
2000-01-04 06:00:00,5.740539655029568,2019.766,121.18596000000001
2000-01-04 07:00:00,5.618941328802571,1892.486,113.54916
2000-01-04 08:00:00,5.51914606454533,1787.996,107.27976000000001
2000-01-04 09:00:00,5.873703013045367,2192.216,131.53296
2000-01-04 10:00:00,6.431194135367032,2933.6528,176.019168
2000-01-04 11:00:00,6.885054976155013,3627.0786,217.62471599999998
2000-01-04 12:00:00,7.131391402415449,4023.184,241.39104
2000-01-04 13:00:00,7.209718920206911,4148.98,248.9388
2000-01-04 14:00:00,7.125276998326124,4013.416,240.80496000000002
2000-01-04 15:00:00,7.035562069343093,3869.14,232.14839999999998
2000-01-04 16:00:00,7.052212495207048,3895.936,233.75616
2000-01-04 17:00:00,7.094208829992947,3963.388,237.80328
2000-01-04 18:00:00,7.206017899881159,4143.04,248.5824
2000-01-04 19:00:00,7.34813751893804,4371.4,262.284
2000-01-04 20:00:00,7.267175880124673,4241.38,254.48280000000003
2000-01-04 21:00:00,7.152077662987244,4056.448,243.38688
2000-01-04 22:00:00,7.073057537404088,3929.464,235.76784
2000-01-04 23:00:00,6.87640097150325,3613.1976,216.791856
2000-01-05 00:00:00,6.681409621275159,3299.3548,197.961288
2000-01-05 01:00:00,6.455801826855228,2966.8328,178.009968
2000-01-05 02:00:00,6.520335963373588,3053.6538,183.21922800000002
2000-01-05 03:00:00,6.726654711858661,3372.197,202.33182
2000-01-05 04:00:00,6.910437347448178,3667.9284,220.075704
2000-01-05 05:00:00,7.093672224129019,3962.596,237.75576
2000-01-05 06:00:00,7.295367333085582,4286.656,257.19936
2000-01-05 07:00:00,7.566815254891316,4750.8076,285.048456
2000-01-05 08:00:00,7.812243708468891,5184.6,311.076
2000-01-05 09:00:00,8.201661045042021,5876.786,352.60716
2000-01-05 10:00:00,8.762444013112079,6833.0466,409.98279599999995
2000-01-05 11:00:00,8.888205800365911,7047.0804,422.824824
2000-01-05 12:00:00,9.004618200458877,7245.177,434.71062
2000-01-05 13:00:00,8.828926533135784,6946.1448,416.768688
2000-01-05 14:00:00,8.39333566953329,6204.36,372.2616
2000-01-05 15:00:00,7.972472811016947,5469.446,328.16676
2000-01-05 16:00:00,7.703483491998596,4992.2752,299.536512
2000-01-05 17:00:00,7.591223864962108,4793.932,287.63592
2000-01-05 18:00:00,7.472329976511519,4583.6824,275.020944
2000-01-05 19:00:00,7.219564578583728,4164.82,249.8892
2000-01-05 20:00:00,7.0294986421956756,3859.504,231.57023999999998
2000-01-05 21:00:00,6.848046792671777,3567.5886,214.055316
2000-01-05 22:00:00,6.716162999021746,3355.2754,201.31652400000002
2000-01-05 23:00:00,6.806529037111522,3500.6954,210.04172400000002
2000-01-06 00:00:00,6.9368562953006325,3710.4968,222.629808
2000-01-06 01:00:00,7.152586182527112,4057.24,243.43439999999998
2000-01-06 02:00:00,7.382552721035306,4426.708,265.60247999999996
2000-01-06 03:00:00,7.6123066043124386,4831.1032,289.86619199999996
2000-01-06 04:00:00,8.053476857113619,5613.402,336.80412
2000-01-06 05:00:00,8.323891637384929,6086.06,365.16360000000003
2000-01-06 06:00:00,8.457458807684464,6313.7,378.822
2000-01-06 07:00:00,8.662492524109094,6662.91,399.77459999999996
2000-01-06 08:00:00,8.731589037332428,6780.6216,406.83729600000004
2000-01-06 09:00:00,8.66772450648123,6671.8572,400.311432
2000-01-06 10:00:00,8.379250530591193,6180.28,370.8168
2000-01-06 11:00:00,8.247462760916825,5955.72,357.3432
2000-01-06 12:00:00,8.270065075552168,5994.22,359.6532
2000-01-06 13:00:00,8.394109674359022,6205.62,372.3372
2000-01-06 14:00:00,8.281192403275154,6013.26,360.79560000000004
2000-01-06 15:00:00,7.954951777884128,5438.202,326.29212
2000-01-06 16:00:00,7.805695982487798,5172.92,310.3752
2000-01-06 17:00:00,7.707055812131622,4998.664,299.91983999999997
2000-01-06 18:00:00,7.660941319324808,4917.0616,295.023696
2000-01-06 19:00:00,7.776185344452027,5120.7772,307.24663200000003
2000-01-06 20:00:00,7.9661744368213725,5458.204,327.49224
2000-01-06 21:00:00,8.143418917107546,5773.272,346.39632
2000-01-06 22:00:00,8.210433945833966,5892.262,353.53571999999997
2000-01-06 23:00:00,8.35195793023955,6133.8,368.028
2000-01-07 00:00:00,8.283448510153415,6017.04,361.0224
2000-01-07 01:00:00,7.750676289830007,5075.7652,304.545912
2000-01-07 02:00:00,8.023244507516866,5559.674,333.58044
2000-01-07 03:00:00,8.414128009841868,6239.78,374.3868
2000-01-07 04:00:00,8.448141383338147,6297.74,377.8644
2000-01-07 05:00:00,8.544856493582541,6462.52,387.75120000000004
2000-01-07 06:00:00,8.729418649352251,6776.847,406.61082
2000-01-07 07:00:00,8.741011514980874,6796.5588,407.793528
2000-01-07 08:00:00,8.818569091057473,6928.53,415.7118
2000-01-07 09:00:00,8.831535093968151,6950.6184,417.037104
2000-01-07 10:00:00,8.964017389709545,7176.1158,430.56694799999997
2000-01-07 11:00:00,9.075502881578439,7362.1916,441.731496
2000-01-07 12:00:00,9.067582925299352,7349.5004,440.97002399999997
2000-01-07 13:00:00,8.895764505026632,7059.942,423.59652
2000-01-07 14:00:00,8.584899764381348,6530.84,391.85040000000004
2000-01-07 15:00:00,8.27965878568819,6010.6,360.636
2000-01-07 16:00:00,8.12076308655064,5732.976,343.97856
2000-01-07 17:00:00,7.717357270153863,5016.814,301.00884
