Date,windspeed,MHI Vestas V164/8000 OFF power at a hub height of 105.0 m (kW),114.0 turbines for MHI Vestas V164/8000 OFF power at a hub height of 105.0 m (MW)
2000-01-01 00:00:00,8.761808569031114,6652.122,758.3419080000001
2000-01-01 01:00:00,8.815481143279898,6755.454,770.1217559999999
2000-01-01 02:00:00,9.102641504571631,7247.872,826.257408
2000-01-01 03:00:00,9.18491220879041,7332.04,835.8525599999999
2000-01-01 04:00:00,9.245437778556528,7393.948,842.910072
2000-01-01 05:00:00,9.454399682662638,7602.7,866.7077999999999
2000-01-01 06:00:00,9.58083771491512,7648.9,871.9746
2000-01-01 07:00:00,9.922660121704665,7777.685,886.6560900000001
2000-01-01 08:00:00,10.248376886401047,7916.46,902.47644
2000-01-01 09:00:00,10.297226936854866,7930.25,904.0485
2000-01-01 10:00:00,10.331419565806193,7936.505,904.7615700000001
2000-01-01 11:00:00,10.794117623667269,8000.0,912.0
2000-01-01 12:00:00,11.213867556298776,8000.0,912.0
2000-01-01 13:00:00,11.264952033584269,8000.0,912.0
2000-01-01 14:00:00,11.261042827110009,8000.0,912.0
2000-01-01 15:00:00,11.291934811289456,8000.0,912.0
2000-01-01 16:00:00,11.344250290743474,8000.0,912.0
2000-01-01 17:00:00,11.356298245643494,8000.0,912.0
2000-01-01 18:00:00,11.219544573621672,8000.0,912.0
2000-01-01 19:00:00,11.064064660049176,8000.0,912.0
2000-01-01 20:00:00,10.880232020532649,8000.0,912.0
2000-01-01 21:00:00,10.433942964241528,7955.225,906.89565
2000-01-01 22:00:00,9.970465466551321,7798.055,888.9782700000001
2000-01-01 23:00:00,9.640768342791826,7670.77,874.4677800000001
2000-01-02 00:00:00,9.410874201671891,7563.124,862.1961359999999
2000-01-02 01:00:00,9.175161871355252,7322.044,834.7130159999999
2000-01-02 02:00:00,9.02823868031984,7164.674,816.772836
2000-01-02 03:00:00,9.154805882302126,7301.212,832.3381680000001
2000-01-02 04:00:00,9.305504714932589,7455.352,849.910128
2000-01-02 05:00:00,9.457573268908906,7603.87,866.8411799999999
2000-01-02 06:00:00,9.566481012881002,7643.65,871.3761
2000-01-02 07:00:00,9.745705166058546,7709.11,878.83854
2000-01-02 08:00:00,9.84293443022181,7744.6,882.8844
2000-01-02 09:00:00,9.71064176202958,7696.3,877.3782000000001
2000-01-02 10:00:00,9.550937936556476,7637.98,870.7297199999999
2000-01-02 11:00:00,9.441519297379829,7594.456,865.7679840000001
2000-01-02 12:00:00,9.362495656624867,7513.648,856.555872
2000-01-02 13:00:00,9.437727406989397,7590.592,865.327488
2000-01-02 14:00:00,9.415386810825746,7567.744,862.722816
2000-01-02 15:00:00,9.436799873401904,7589.584,865.212576
2000-01-02 16:00:00,9.542865305819484,7635.01,870.3911400000001
2000-01-02 17:00:00,9.715986952569427,7698.25,877.6005
2000-01-02 18:00:00,10.013996781041604,7816.605,891.0929699999999
2000-01-02 19:00:00,10.06865321633481,7839.88,893.7463200000001
2000-01-02 20:00:00,9.780275145155427,7721.71,880.27494
2000-01-02 21:00:00,9.690358069300633,7688.89,876.5334600000001
2000-01-02 22:00:00,9.783898139479442,7723.06,880.42884
2000-01-02 23:00:00,10.1149134213826,7859.585,895.99269
2000-01-03 00:00:00,10.512848863425651,7969.625,908.53725
2000-01-03 01:00:00,10.901871822731259,8000.0,912.0
2000-01-03 02:00:00,11.5479746778067,8000.0,912.0
2000-01-03 03:00:00,12.029067093238954,8000.0,912.0
2000-01-03 04:00:00,12.277124498149155,8000.0,912.0
2000-01-03 05:00:00,12.186485783842087,8000.0,912.0
2000-01-03 06:00:00,11.30658232777316,8000.0,912.0
2000-01-03 07:00:00,10.605906382344774,7986.62,910.4746799999999
2000-01-03 08:00:00,10.736663708914532,8000.0,912.0
2000-01-03 09:00:00,10.788688264526963,8000.0,912.0
2000-01-03 10:00:00,10.697546635391117,8000.0,912.0
2000-01-03 11:00:00,10.642025733104607,7993.22,911.2270800000001
2000-01-03 12:00:00,10.633645656450474,7991.69,911.05266
2000-01-03 13:00:00,10.492952791654172,7965.995,908.12343
2000-01-03 14:00:00,10.36231233838248,7942.145,905.40453
2000-01-03 15:00:00,10.215757524810103,7902.565,900.8924099999999
2000-01-03 16:00:00,9.984546119940553,7804.04,889.6605599999999
2000-01-03 17:00:00,9.821175082202387,7736.65,881.9780999999999
2000-01-03 18:00:00,9.5768627130636,7647.43,871.80702
2000-01-03 19:00:00,9.323550477481971,7473.832,852.016848
2000-01-03 20:00:00,9.06138076616928,7205.704,821.450256
2000-01-03 21:00:00,8.731434310216923,6593.82,751.69548
2000-01-03 22:00:00,8.463936167966956,6079.214,693.030396
2000-01-03 23:00:00,8.192701829350938,5551.224,632.839536
2000-01-04 00:00:00,7.919279222620459,4945.346,563.7694439999999
2000-01-04 01:00:00,7.654605984186943,4358.942,496.91938799999997
2000-01-04 02:00:00,7.292672075315073,3610.95,411.6483
2000-01-04 03:00:00,6.999327243105501,3118.152,355.46932799999996
