Date,windspeed,Avera M5000-116 OFF power at a hub height of 90.0 m (kW),41.0 turbines for Avera M5000-116 OFF power at a hub height of 90.0 m (MW)
2000-03-20 16:00:00,5.929518685389037,862.9672,35.381655200000004
2000-03-20 17:00:00,5.712408488888332,759.415,31.136015
2000-03-20 18:00:00,5.731560331518905,767.097,31.450976999999998
2000-03-20 19:00:00,5.8697130109760165,830.1352,34.0355432
2000-03-20 20:00:00,6.083530973438535,947.4184,38.8441544
2000-03-20 21:00:00,6.278910804363076,1054.732,43.244012000000005
2000-03-20 22:00:00,6.340733029599406,1088.8072,44.641095199999995
2000-03-20 23:00:00,6.332001115096265,1083.9982,44.4439262
2000-03-21 00:00:00,6.292816387095399,1062.3806,43.5576046
2000-03-21 01:00:00,6.351079032499548,1094.4864,44.8739424
2000-03-21 02:00:00,6.4522503519898295,1150.225,47.159225
2000-03-21 03:00:00,6.604790032747146,1234.3138,50.6068658
2000-03-21 04:00:00,6.730731586493014,1315.8032,53.9479312
2000-03-21 05:00:00,6.834034295335472,1388.1458,56.9139778
2000-03-21 06:00:00,6.971888107933013,1484.6414,60.8702974
2000-03-21 07:00:00,7.120205148494724,1588.338,65.121858
2000-03-21 08:00:00,7.39756613365984,1781.884,73.05724400000001
2000-03-21 09:00:00,7.549450780844613,1905.254,78.11541399999999
2000-03-21 10:00:00,7.631012820512525,1982.753,81.29287299999999
2000-03-21 11:00:00,7.7244474931764096,2071.549,84.933509
2000-03-21 12:00:00,7.668317034185065,2018.224,82.74718399999999
2000-03-21 13:00:00,7.461519679440352,1826.544,74.888304
2000-03-21 14:00:00,7.2723822025903555,1694.536,69.47597599999999
2000-03-21 15:00:00,6.967507956693054,1481.5568,60.7438288
2000-03-21 16:00:00,6.721900893407708,1309.5758,53.692607800000005
2000-03-21 17:00:00,6.460373238719113,1154.7134,47.3432494
2000-03-21 18:00:00,6.3403509879897495,1088.5782,44.6317062
2000-03-21 19:00:00,6.331912674240869,1083.9524,44.44204839999999
2000-03-21 20:00:00,6.35322550470913,1095.6772,44.9227652
2000-03-21 21:00:00,6.38848966856866,1115.0964,45.71895239999999
2000-03-21 22:00:00,6.456272105499062,1152.4692,47.251237200000006
2000-03-21 23:00:00,6.516442096139996,1185.6284,48.6107644
2000-03-22 00:00:00,6.808468558133113,1370.2202,56.1790282
2000-03-22 01:00:00,7.1501600911887095,1609.276,65.980316
2000-03-22 02:00:00,7.406490077994852,1788.148,73.314068
2000-03-22 03:00:00,7.524847838873513,1881.87,77.15666999999999
2000-03-22 04:00:00,7.642475860140767,1993.655,81.73985499999999
2000-03-22 05:00:00,7.797895980503544,2141.385,87.796785
2000-03-22 06:00:00,7.853955363991629,2194.631,89.979871
2000-03-22 07:00:00,7.953551840946154,2289.273,93.860193
2000-03-22 08:00:00,8.019810190303811,2352.236,96.44167599999999
2000-03-22 09:00:00,7.9978259969042655,2331.38,95.58658
2000-03-22 10:00:00,7.943354658777536,2279.635,93.465035
2000-03-22 11:00:00,7.978499909995941,2312.973,94.831893
2000-03-22 12:00:00,8.000989584410085,2334.382,95.709662
2000-03-22 13:00:00,8.012944847875836,2345.758,96.17607799999999
2000-03-22 14:00:00,7.98329560760851,2317.555,95.01975499999999
2000-03-22 15:00:00,7.6470337624472675,1998.0,81.918
2000-03-22 16:00:00,7.298539430316595,1712.806,70.225046
2000-03-22 17:00:00,6.944673549036393,1465.61,60.09000999999999
2000-03-22 18:00:00,6.758636047268943,1335.3002,54.7473082
2000-03-22 19:00:00,6.558828890933992,1208.9864,49.5684424
2000-03-22 20:00:00,6.333165996831903,1084.6394,44.4702154
2000-03-22 21:00:00,6.28816065833452,1059.8158,43.4524478
2000-03-22 22:00:00,6.35890432332617,1098.7916,45.0504556
2000-03-22 23:00:00,6.46705599141059,1158.4232,47.495351199999995
2000-03-23 00:00:00,6.555357088349954,1207.0628,49.48957479999999
2000-03-23 01:00:00,6.655339851749481,1263.0158,51.7836478
2000-03-23 02:00:00,6.68832615929928,1286.1212,52.7309692
2000-03-23 03:00:00,6.674279058882148,1276.2854,52.327701399999995
2000-03-23 04:00:00,6.78402142214349,1353.1094,55.477485400000006
2000-03-23 05:00:00,6.877636365978968,1418.6426,58.164346599999995
2000-03-23 06:00:00,6.784929633388933,1353.7496,55.503733600000004
2000-03-23 07:00:00,6.565041444186478,1212.3756,49.7073996
2000-03-23 08:00:00,6.642440961853621,1255.0612,51.4575092
2000-03-23 09:00:00,6.824477119485215,1381.4528,56.6395648
2000-03-23 10:00:00,6.812201269706532,1372.8392,56.28640719999999
2000-03-23 11:00:00,6.6092753665806665,1236.787,50.708267
2000-03-23 12:00:00,6.419997848091497,1132.4546,46.4306386
2000-03-23 13:00:00,6.330560848933871,1083.1738,44.4101258
2000-03-23 14:00:00,6.248193940097601,1037.786,42.549226000000004
2000-03-23 15:00:00,6.2387906016433075,1032.6106,42.337034599999996
2000-03-23 16:00:00,6.287839476855887,1059.6326,43.44493659999999
2000-03-23 17:00:00,6.2645804015825775,1046.8544,42.9210304
2000-03-23 18:00:00,6.3800014627503865,1110.4248,45.5274168
2000-03-23 19:00:00,6.566867041402562,1213.3832,49.748711199999995
2000-03-23 20:00:00,6.751932838477188,1330.6442,54.5564122
2000-03-23 21:00:00,6.927933281511288,1453.8536,59.6079976
2000-03-23 22:00:00,7.162399848332504,1617.802,66.329882
2000-03-23 23:00:00,7.413263514863231,1792.846,73.506686
2000-03-24 00:00:00,7.703047551918843,2051.167,84.09784699999999
2000-03-24 01:00:00,7.948998118106539,2284.928,93.682048
2000-03-24 02:00:00,8.207453824646567,2530.618,103.75533800000001
2000-03-24 03:00:00,8.429474133433006,2768.474,113.507434
2000-03-24 04:00:00,8.474565178127213,2821.59,115.68519
2000-03-24 05:00:00,8.597298995227693,2966.336,121.619776
2000-03-24 06:00:00,8.66513276147674,3046.304,124.898464
2000-03-24 07:00:00,8.733438364948608,3126.832,128.200112
2000-03-24 08:00:00,8.873608703147159,3291.3856,134.9468096
2000-03-24 09:00:00,8.833199794325298,3243.952,133.002032
2000-03-24 10:00:00,8.672681567160058,3055.222,125.26410200000001
2000-03-24 11:00:00,8.570180718295939,2934.388,120.309908
2000-03-24 12:00:00,8.359488435690839,2685.958,110.124278
2000-03-24 13:00:00,8.049775473448031,2380.755,97.610955
2000-03-24 14:00:00,7.607391199850607,1960.317,80.372997
2000-03-24 15:00:00,7.231724223652077,1666.174,68.313134
2000-03-24 16:00:00,6.995269729997902,1500.9956,61.54081959999999
2000-03-24 17:00:00,6.6587301713257885,1265.402,51.881482000000005
2000-03-24 18:00:00,6.328703116155863,1082.1662,44.368814199999996
2000-03-24 19:00:00,6.61632864785473,1240.6342,50.8660022
2000-03-24 20:00:00,6.853163441656608,1401.5318,57.4628038
2000-03-24 21:00:00,7.080594722329604,1560.73,63.98993
2000-03-24 22:00:00,7.346957370536375,1746.562,71.609042
