Date,windspeed,MHI Vestas V164/9500 OFF power at a hub height of 105.0 m (kW),46.0 turbines for MHI Vestas V164/9500 OFF power at a hub height of 105.0 m (MW)
2000-02-10 12:00:00,6.775641669217937,3450.9882,158.7454572
2000-02-10 13:00:00,7.1196942116463084,4004.44,184.20424
2000-02-10 14:00:00,7.370563513584794,4407.436,202.742056
2000-02-10 15:00:00,7.226873195779767,4176.568,192.122128
2000-02-10 16:00:00,7.025840765478654,3853.564,177.26394399999998
2000-02-10 17:00:00,7.036291895765838,3870.328,178.035088
2000-02-10 18:00:00,7.261561473464125,4232.404,194.69058400000003
2000-02-10 19:00:00,7.5498525550412126,4720.7512,217.15455519999998
2000-02-10 20:00:00,7.665222329358344,4924.612,226.532152
2000-02-10 21:00:00,7.746990922002945,5069.2312,233.18463520000003
2000-02-10 22:00:00,7.82190690958936,5201.828,239.28408800000003
2000-02-10 23:00:00,7.790810096897127,5146.6228,236.7446488
2000-02-11 00:00:00,7.713336886630233,5009.6992,230.4461632
2000-02-11 01:00:00,7.715455892338122,5013.4744,230.6198224
2000-02-11 02:00:00,7.658772795870215,4913.2864,226.0111744
2000-02-11 03:00:00,7.441955587279272,4530.1036,208.3847656
2000-02-11 04:00:00,7.165080790486046,4077.304,187.555984
2000-02-11 05:00:00,7.197209692742442,4128.916,189.930136
2000-02-11 06:00:00,7.21607625220953,4159.276,191.326696
2000-02-11 07:00:00,7.2281667516451575,4178.68,192.21928000000003
2000-02-11 08:00:00,7.311406855761846,4312.396,198.370216
2000-02-11 09:00:00,7.272470830607125,4249.828,195.49208800000002
2000-02-11 10:00:00,7.188834407204046,4115.452,189.31079200000002
2000-02-11 11:00:00,7.15612280032942,4062.916,186.894136
2000-02-11 12:00:00,7.070885923758787,3925.9,180.5914
2000-02-11 13:00:00,7.0044797908237575,3819.244,175.685224
2000-02-11 14:00:00,6.891253738064611,3637.1258,167.3077868
2000-02-11 15:00:00,6.6080609950641795,3181.3002,146.33980920000002
2000-02-11 16:00:00,6.370822695236532,2852.3618,131.2086428
2000-02-11 17:00:00,6.492021663561682,3015.6074,138.7179404
2000-02-11 18:00:00,6.635476099710576,3225.455,148.37093
2000-02-11 19:00:00,6.6057500169032535,3177.5986,146.1695356
2000-02-11 20:00:00,6.40689799342975,2901.0258,133.4471868
2000-02-11 21:00:00,6.359310139393811,2836.8778,130.4963788
2000-02-11 22:00:00,6.328204093574523,2795.071,128.573266
2000-02-11 23:00:00,6.223336860003692,2653.8348,122.0764008
2000-02-12 00:00:00,6.139370438466381,2541.488,116.90844799999999
2000-02-12 01:00:00,6.080954656020262,2464.7,113.3762
2000-02-12 02:00:00,6.097847151807534,2486.84,114.39464000000001
2000-02-12 03:00:00,6.138630983735223,2540.516,116.863736
2000-02-12 04:00:00,6.200056563505689,2622.535,120.63660999999999
2000-02-12 05:00:00,6.350044882365669,2824.38,129.92148
2000-02-12 06:00:00,6.417428098067412,2915.1826,134.0983996
2000-02-12 07:00:00,6.522396677280974,3056.5294,140.6003524
2000-02-12 08:00:00,6.809587585516295,3505.719,161.263074
2000-02-12 09:00:00,7.2074050578666595,4145.284,190.68306399999997
2000-02-12 10:00:00,7.406436405900048,4467.232,205.492672
2000-02-12 11:00:00,7.800205523484603,5163.3208,237.51275680000003
2000-02-12 12:00:00,8.069194557169215,5641.288,259.49924799999997
2000-02-12 13:00:00,8.22598884474767,5919.18,272.28228
2000-02-12 14:00:00,8.190393560096588,5856.638,269.405348
2000-02-12 15:00:00,8.107034186859316,5708.594,262.595324
2000-02-12 16:00:00,8.282600345813238,6015.64,276.71944
2000-02-12 17:00:00,8.585586771259536,6531.96,300.47015999999996
2000-02-12 18:00:00,8.756890172321867,6823.68,313.88928000000004
2000-02-12 19:00:00,9.026856782558225,7283.0628,335.02088879999997
2000-02-12 20:00:00,9.360723550135573,7821.19,359.77474
2000-02-12 21:00:00,9.620814065987961,8231.2712,378.63847519999996
2000-02-12 22:00:00,9.871636544994756,8617.286,396.39515600000004
2000-02-12 23:00:00,9.982206322661069,8746.2328,402.32670879999995
2000-02-13 00:00:00,9.977973546434717,8741.2512,402.0975552
2000-02-13 01:00:00,9.636457925441508,8255.7574,379.7648404
2000-02-13 02:00:00,9.315543070755478,7748.48,356.43008
2000-02-13 03:00:00,8.809854604024762,6913.7112,318.0307152
2000-02-13 04:00:00,8.53390879449312,6443.9,296.41939999999994
2000-02-13 05:00:00,8.616429268454171,6584.6,302.89160000000004
2000-02-13 06:00:00,8.746648868585568,6806.205,313.08543
2000-02-13 07:00:00,8.606183327444624,6567.1,302.08660000000003
2000-02-13 08:00:00,8.548645190452799,6469.1,297.57860000000005
2000-02-13 09:00:00,8.375502790843393,6173.98,284.00307999999995
2000-02-13 10:00:00,8.226902730575693,5920.72,272.35312
2000-02-13 11:00:00,8.153346558146053,5790.792,266.376432
2000-02-13 12:00:00,8.092884452060158,5683.336,261.433456
2000-02-13 13:00:00,7.935994776538736,5404.622,248.612612
2000-02-13 14:00:00,7.641047232169187,4881.9232,224.56846720000001
2000-02-13 15:00:00,7.158504350598967,4066.744,187.07022400000002
2000-02-13 16:00:00,6.8125888803815124,3510.4782,161.48199720000002
2000-02-13 17:00:00,6.831769965933617,3541.413,162.904998
2000-02-13 18:00:00,6.87997302279066,3618.8822,166.46858120000002
